week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-03-23,BEV-012,STR-021,187,75,38,224,False
2026-03-23,BEV-012,STR-022,81,25,150,0,True
2026-03-23,BEV-012,STR-023,131,44,46,129,False
2026-03-23,BEV-012,STR-024,164,65,77,152,False
2026-03-23,BEV-012,STR-025,181,71,55,197,False
2026-03-23,BEV-012,STR-026,181,53,98,136,False
2026-03-23,BEV-012,STR-027,173,29,43,159,False
2026-03-23,BEV-012,STR-028,137,54,30,161,False
2026-03-23,BEV-012,STR-029,142,95,67,170,False
2026-03-23,BEV-012,STR-030,146,47,75,118,False
2026-03-23,BEV-012,STR-031,169,93,64,198,False
2026-03-23,BEV-012,STR-032,175,93,77,191,False
2026-03-23,BEV-012,STR-033,170,55,74,151,False
2026-03-23,BEV-012,STR-034,156,29,146,39,False
2026-03-23,BEV-012,STR-035,196,84,33,247,False
2026-03-23,BEV-012,STR-036,155,99,31,223,False
2026-03-23,BEV-012,STR-037,184,60,53,191,False
2026-03-23,BEV-012,STR-038,116,96,83,129,False
2026-03-23,BEV-012,STR-039,164,46,47,163,False
2026-03-23,BEV-012,STR-040,133,75,46,162,False
2026-03-23,BEV-013,STR-001,96,36,76,56,False
2026-03-23,BEV-013,STR-002,155,52,105,102,False
2026-03-23,BEV-013,STR-003,92,36,37,91,False
2026-03-23,BEV-013,STR-004,171,90,57,204,False
2026-03-23,BEV-013,STR-005,199,88,66,221,False
2026-03-23,BEV-013,STR-006,89,33,110,12,False
2026-03-23,BEV-013,STR-007,116,91,44,163,False
2026-03-23,BEV-013,STR-008,109,52,61,100,False
2026-03-23,BEV-013,STR-009,169,29,65,133,False
2026-03-23,BEV-013,STR-010,137,75,88,124,False
2026-03-23,BEV-013,STR-011,197,40,45,192,False
2026-03-23,BEV-013,STR-012,104,95,53,146,False
2026-03-23,BEV-013,STR-013,170,58,65,163,False
2026-03-23,BEV-013,STR-014,118,42,96,64,False
2026-03-23,BEV-013,STR-015,198,40,87,151,False
2026-03-23,BEV-013,STR-016,171,79,40,210,False
2026-03-23,BEV-013,STR-017,169,82,76,175,False
2026-03-23,BEV-013,STR-018,145,84,72,157,False
2026-03-23,BEV-013,STR-019,196,36,41,191,False
2026-03-23,BEV-013,STR-020,147,89,39,197,False
2026-03-23,BEV-013,STR-021,87,62,88,61,False
2026-03-23,BEV-013,STR-022,188,57,112,133,False
2026-03-23,BEV-013,STR-023,146,26,45,127,False
2026-03-23,BEV-013,STR-024,89,45,32,102,False
2026-03-23,BEV-013,STR-025,112,93,94,111,False
2026-03-23,BEV-013,STR-026,131,59,113,77,False
2026-03-23,BEV-013,STR-027,153,96,48,201,False
2026-03-23,BEV-013,STR-028,191,54,53,192,False
2026-03-23,BEV-013,STR-029,176,61,67,170,False
2026-03-23,BEV-013,STR-030,167,76,90,153,False
2026-03-23,BEV-013,STR-031,152,69,71,150,False
2026-03-23,BEV-013,STR-032,166,89,40,215,False
2026-03-23,BEV-013,STR-033,80,99,75,104,False
2026-03-23,BEV-013,STR-034,136,39,91,84,False
2026-03-23,BEV-013,STR-035,182,35,38,179,False
2026-03-23,BEV-013,STR-036,149,27,34,142,False
2026-03-23,BEV-013,STR-037,98,73,62,109,False
2026-03-23,BEV-013,STR-038,131,36,70,97,False
2026-03-23,BEV-013,STR-039,133,61,35,159,False
2026-03-23,BEV-013,STR-040,120,77,39,158,False
2026-03-23,BEV-014,STR-001,132,55,80,107,False
2026-03-23,BEV-014,STR-002,165,86,75,176,False
2026-03-23,BEV-014,STR-003,121,61,46,136,False
2026-03-23,BEV-014,STR-004,125,83,68,140,False
2026-03-23,BEV-014,STR-005,102,52,50,104,False
2026-03-23,BEV-014,STR-006,115,20,83,52,False
2026-03-23,BEV-014,STR-007,129,87,32,184,False
2026-03-23,BEV-014,STR-008,146,73,60,159,False
2026-03-23,BEV-014,STR-009,189,36,112,113,False
2026-03-23,BEV-014,STR-010,87,65,86,66,False
2026-03-23,BEV-014,STR-011,128,65,54,139,False
2026-03-23,BEV-014,STR-012,93,39,46,86,False
2026-03-23,BEV-014,STR-013,112,58,59,111,False
2026-03-23,BEV-014,STR-014,178,85,88,175,False
2026-03-23,BEV-014,STR-015,140,57,45,152,False
2026-03-23,BEV-014,STR-016,182,45,48,179,False
2026-03-23,BEV-014,STR-017,132,88,78,142,False
2026-03-23,BEV-014,STR-018,82,85,97,70,False
2026-03-23,BEV-014,STR-019,187,60,68,179,False
2026-03-23,BEV-014,STR-020,191,25,85,131,False
2026-03-23,BEV-014,STR-021,137,22,75,84,False
2026-03-23,BEV-014,STR-022,132,44,100,76,False
2026-03-23,BEV-014,STR-023,159,58,53,164,False
2026-03-23,BEV-014,STR-024,114,39,89,64,False
2026-03-23,BEV-014,STR-025,145,72,75,142,False
2026-03-23,BEV-014,STR-026,85,62,78,69,False
2026-03-23,BEV-014,STR-027,149,98,55,192,False
2026-03-23,BEV-014,STR-028,108,23,72,59,False
2026-03-23,BEV-014,STR-029,179,55,87,147,False
2026-03-23,BEV-014,STR-030,107,54,100,61,False
2026-03-23,BEV-014,STR-031,81,94,55,120,False
2026-03-23,BEV-014,STR-032,161,28,89,100,False
2026-03-23,BEV-014,STR-033,140,96,100,136,False
2026-03-23,BEV-014,STR-034,188,93,81,200,False
2026-03-23,BEV-014,STR-035,97,54,24,127,False
2026-03-23,BEV-014,STR-036,99,91,54,136,False
2026-03-23,BEV-014,STR-037,106,66,71,101,False
2026-03-23,BEV-014,STR-038,114,87,87,114,False
2026-03-23,BEV-014,STR-039,120,25,36,109,False
2026-03-23,BEV-014,STR-040,125,68,53,140,False
2026-03-23,BEV-015,STR-001,142,58,124,76,False
2026-03-23,BEV-015,STR-002,81,93,114,60,False
2026-03-23,BEV-015,STR-003,161,48,39,170,False
2026-03-23,BEV-015,STR-004,166,22,51,137,False
2026-03-23,BEV-015,STR-005,154,100,85,169,False
2026-03-23,BEV-015,STR-006,85,37,120,2,False
2026-03-23,BEV-015,STR-007,135,20,48,107,False
2026-03-23,BEV-015,STR-008,158,52,63,147,False
2026-03-23,BEV-015,STR-009,163,25,74,114,False
2026-03-23,BEV-015,STR-010,91,65,139,17,False
2026-03-23,BEV-015,STR-011,156,37,30,163,False
2026-03-23,BEV-015,STR-012,115,98,49,164,False
2026-03-23,BEV-015,STR-013,82,79,104,57,False
2026-03-23,BEV-015,STR-014,119,39,83,75,False
2026-03-23,BEV-015,STR-015,92,92,31,153,False
2026-03-23,BEV-015,STR-016,165,78,54,189,False
2026-03-23,BEV-015,STR-017,148,75,44,179,False
2026-03-23,BEV-015,STR-018,158,66,92,132,False
2026-03-23,BEV-015,STR-019,94,59,46,107,False
2026-03-23,BEV-015,STR-020,195,74,51,218,False
2026-03-23,BEV-015,STR-021,196,86,84,198,False
2026-03-23,BEV-015,STR-022,105,20,93,32,False
2026-03-23,BEV-015,STR-023,176,36,27,185,False
2026-03-23,BEV-015,STR-024,120,86,74,132,False
2026-03-23,BEV-015,STR-025,169,85,67,187,False
2026-03-23,BEV-015,STR-026,115,33,139,9,False
2026-03-23,BEV-015,STR-027,100,51,32,119,False
2026-03-23,BEV-015,STR-028,108,41,82,67,False
2026-03-23,BEV-015,STR-029,134,23,91,66,False
2026-03-23,BEV-015,STR-030,126,90,112,104,False
2026-03-23,BEV-015,STR-031,159,55,38,176,False
2026-03-23,BEV-015,STR-032,133,81,65,149,False
2026-03-23,BEV-015,STR-033,146,46,62,130,False
2026-03-23,BEV-015,STR-034,136,44,79,101,False
2026-03-23,BEV-015,STR-035,129,71,53,147,False
2026-03-23,BEV-015,STR-036,155,47,57,145,False
2026-03-23,BEV-015,STR-037,162,31,90,103,False
2026-03-23,BEV-015,STR-038,183,87,75,195,False
2026-03-23,BEV-015,STR-039,182,31,40,173,False
2026-03-23,BEV-015,STR-040,144,39,56,127,False
2026-03-23,BEV-016,STR-001,98,68,72,94,False
2026-03-23,BEV-016,STR-002,185,63,132,116,False
2026-03-23,BEV-016,STR-003,133,99,24,208,False
2026-03-23,BEV-016,STR-004,187,22,47,162,False
2026-03-23,BEV-016,STR-005,198,39,80,157,False
2026-03-23,BEV-016,STR-006,138,38,98,78,False
2026-03-23,BEV-016,STR-007,140,35,28,147,False
2026-03-23,BEV-016,STR-008,144,94,45,193,False
2026-03-23,BEV-016,STR-009,99,41,61,79,False
2026-03-23,BEV-016,STR-010,166,93,93,166,False
2026-03-23,BEV-016,STR-011,170,74,39,205,False
2026-03-23,BEV-016,STR-012,114,89,40,163,False
2026-03-23,BEV-016,STR-013,137,27,90,74,False
2026-03-23,BEV-016,STR-014,150,55,99,106,False
2026-03-23,BEV-016,STR-015,137,94,55,176,False
2026-03-23,BEV-016,STR-016,113,29,41,101,False
2026-03-23,BEV-016,STR-017,136,73,101,108,False
2026-03-23,BEV-016,STR-018,120,45,83,82,False
2026-03-23,BEV-016,STR-019,89,89,41,137,False
2026-03-23,BEV-016,STR-020,167,25,47,145,False
2026-03-23,BEV-016,STR-021,175,46,113,108,False
2026-03-23,BEV-016,STR-022,88,65,82,71,False
2026-03-23,BEV-016,STR-023,121,83,42,162,False
2026-03-23,BEV-016,STR-024,151,94,66,179,False
2026-03-23,BEV-016,STR-025,145,97,73,169,False
2026-03-23,BEV-016,STR-026,160,69,136,93,False
2026-03-23,BEV-016,STR-027,185,90,30,245,False
2026-03-23,BEV-016,STR-028,113,90,43,160,False
2026-03-23,BEV-016,STR-029,132,46,45,133,False
2026-03-23,BEV-016,STR-030,190,39,100,129,False
2026-03-23,BEV-016,STR-031,167,81,58,190,False
2026-03-23,BEV-016,STR-032,99,50,41,108,False
2026-03-23,BEV-016,STR-033,167,33,62,138,False
2026-03-23,BEV-016,STR-034,199,100,73,226,False
2026-03-23,BEV-016,STR-035,157,23,83,97,False
2026-03-23,BEV-016,STR-036,122,31,50,103,False
2026-03-23,BEV-016,STR-037,183,89,66,206,False
2026-03-23,BEV-016,STR-038,198,92,78,212,False
2026-03-23,BEV-016,STR-039,149,86,60,175,False
2026-03-23,BEV-016,STR-040,188,32,63,157,False
2026-03-23,BEV-017,STR-001,97,23,32,88,False
2026-03-23,BEV-017,STR-002,142,20,101,61,False
2026-03-23,BEV-017,STR-003,129,96,36,189,False
2026-03-23,BEV-017,STR-004,95,26,50,71,False
2026-03-23,BEV-017,STR-005,96,48,64,80,False
2026-03-23,BEV-017,STR-006,98,95,62,131,False
2026-03-23,BEV-017,STR-007,129,90,31,188,False
2026-03-23,BEV-017,STR-008,109,48,59,98,False
2026-03-23,BEV-017,STR-009,170,85,46,209,False
2026-03-23,BEV-017,STR-010,188,75,111,152,False
2026-03-23,BEV-017,STR-011,157,78,50,185,False
2026-03-23,BEV-017,STR-012,111,60,61,110,False
2026-03-23,BEV-017,STR-013,142,61,43,160,False
2026-03-23,BEV-017,STR-014,158,72,82,148,False
2026-03-23,BEV-017,STR-015,180,48,53,175,False
2026-03-23,BEV-017,STR-016,104,63,55,112,False
2026-03-23,BEV-017,STR-017,137,21,57,101,False
2026-03-23,BEV-017,STR-018,136,50,136,50,False
2026-03-23,BEV-017,STR-019,178,41,62,157,False
2026-03-23,BEV-017,STR-020,164,47,82,129,False
2026-03-23,BEV-017,STR-021,122,63,53,132,False
2026-03-23,BEV-017,STR-022,167,60,103,124,False
2026-03-23,BEV-017,STR-023,195,24,39,180,False
2026-03-23,BEV-017,STR-024,162,31,52,141,False
2026-03-23,BEV-017,STR-025,159,97,55,201,False
2026-03-23,BEV-017,STR-026,174,48,91,131,False
2026-03-23,BEV-017,STR-027,170,55,54,171,False
2026-03-23,BEV-017,STR-028,119,67,31,155,False
2026-03-23,BEV-017,STR-029,148,46,55,139,False
2026-03-23,BEV-017,STR-030,89,59,79,69,False
2026-03-23,BEV-017,STR-031,193,81,44,230,False
2026-03-23,BEV-017,STR-032,163,33,78,118,False
2026-03-23,BEV-017,STR-033,199,49,66,182,False
2026-03-23,BEV-017,STR-034,181,61,94,148,False
2026-03-23,BEV-017,STR-035,105,71,24,152,False
2026-03-23,BEV-017,STR-036,136,34,50,120,False
2026-03-23,BEV-017,STR-037,176,70,52,194,False
2026-03-23,BEV-017,STR-038,179,88,151,116,False
2026-03-23,BEV-017,STR-039,175,24,53,146,False
2026-03-23,BEV-017,STR-040,136,77,60,153,False
2026-03-23,BEV-018,STR-001,148,26,70,104,False
2026-03-23,BEV-018,STR-002,98,49,87,60,False
2026-03-23,BEV-018,STR-003,118,100,37,181,False
2026-03-23,BEV-018,STR-004,134,85,52,167,False
2026-03-23,BEV-018,STR-005,132,80,35,177,False
2026-03-23,BEV-018,STR-006,117,23,92,48,False
2026-03-23,BEV-018,STR-007,109,74,44,139,False
2026-03-23,BEV-018,STR-008,134,58,76,116,False
2026-03-23,BEV-018,STR-009,88,75,80,83,False
2026-03-23,BEV-018,STR-010,97,98,82,113,False
2026-03-23,BEV-018,STR-011,107,83,42,148,False
2026-03-23,BEV-018,STR-012,106,35,49,92,False
2026-03-23,BEV-018,STR-013,200,83,45,238,False
2026-03-23,BEV-018,STR-014,170,40,83,127,False
2026-03-23,BEV-018,STR-015,170,38,42,166,False
2026-03-23,BEV-018,STR-016,109,33,52,90,False
2026-03-23,BEV-018,STR-017,151,46,62,135,False
2026-03-23,BEV-018,STR-018,97,92,111,78,False
2026-03-23,BEV-018,STR-019,122,91,68,145,False
2026-03-23,BEV-018,STR-020,170,58,66,162,False
2026-03-23,BEV-018,STR-021,185,49,62,172,False
2026-03-23,BEV-018,STR-022,118,31,93,56,False
2026-03-23,BEV-018,STR-023,174,67,41,200,False
2026-03-23,BEV-018,STR-024,124,100,39,185,False
2026-03-23,BEV-018,STR-025,148,51,83,116,False
2026-03-23,BEV-018,STR-026,182,69,89,162,False
2026-03-23,BEV-018,STR-027,139,46,38,147,False
2026-03-23,BEV-018,STR-028,181,69,57,193,False
2026-03-23,BEV-018,STR-029,170,52,80,142,False
2026-03-23,BEV-018,STR-030,173,35,88,120,False
2026-03-23,BEV-018,STR-031,160,93,16,237,False
2026-03-23,BEV-018,STR-032,116,30,39,107,False
2026-03-23,BEV-018,STR-033,142,54,67,129,False
2026-03-23,BEV-018,STR-034,198,98,101,195,False
2026-03-23,BEV-018,STR-035,88,76,42,122,False
2026-03-23,BEV-018,STR-036,81,40,36,85,False
2026-03-23,BEV-018,STR-037,89,85,75,99,False
2026-03-23,BEV-018,STR-038,131,92,115,108,False
2026-03-23,BEV-018,STR-039,162,56,37,181,False
2026-03-23,BEV-018,STR-040,92,49,53,88,False
2026-03-23,BEV-019,STR-001,118,55,95,78,False
2026-03-23,BEV-019,STR-002,129,27,123,33,False
2026-03-23,BEV-019,STR-003,112,91,61,142,False
2026-03-23,BEV-019,STR-004,142,77,71,148,False
2026-03-23,BEV-019,STR-005,174,36,40,170,False
2026-03-23,BEV-019,STR-006,172,36,71,137,False
2026-03-23,BEV-019,STR-007,116,50,28,138,False
2026-03-23,BEV-019,STR-008,178,23,66,135,False
2026-03-23,BEV-019,STR-009,134,64,86,112,False
2026-03-23,BEV-019,STR-010,175,23,98,100,False
2026-03-23,BEV-019,STR-011,162,94,48,208,False
2026-03-23,BEV-019,STR-012,184,43,62,165,False
2026-03-23,BEV-019,STR-013,194,44,34,204,False
2026-03-23,BEV-019,STR-014,137,78,74,141,False
2026-03-23,BEV-019,STR-015,175,68,48,195,False
2026-03-23,BEV-019,STR-016,132,75,57,150,False
2026-03-23,BEV-019,STR-017,80,37,54,63,False
2026-03-23,BEV-019,STR-018,175,70,110,135,False
2026-03-23,BEV-019,STR-019,115,42,33,124,False
2026-03-23,BEV-019,STR-020,197,24,81,140,False
2026-03-23,BEV-019,STR-021,188,36,53,171,False
2026-03-23,BEV-019,STR-022,169,48,74,143,False
2026-03-23,BEV-019,STR-023,155,89,47,197,False
2026-03-23,BEV-019,STR-024,195,46,44,197,False
2026-03-23,BEV-019,STR-025,134,90,79,145,False
2026-03-23,BEV-019,STR-026,133,82,78,137,False
2026-03-23,BEV-019,STR-027,174,22,46,150,False
2026-03-23,BEV-019,STR-028,190,77,57,210,False
2026-03-23,BEV-019,STR-029,121,39,58,102,False
2026-03-23,BEV-019,STR-030,115,71,83,103,False
2026-03-23,BEV-019,STR-031,117,23,43,97,False
2026-03-23,BEV-019,STR-032,107,51,65,93,False
2026-03-23,BEV-019,STR-033,124,28,90,62,False
2026-03-23,BEV-019,STR-034,188,70,77,181,False
2026-03-23,BEV-019,STR-035,135,59,41,153,False
2026-03-23,BEV-019,STR-036,183,68,70,181,False
2026-03-23,BEV-019,STR-037,94,90,70,114,False
2026-03-23,BEV-019,STR-038,142,36,87,91,False
2026-03-23,BEV-019,STR-039,88,92,34,146,False
2026-03-23,BEV-019,STR-040,176,65,46,195,False
2026-03-23,BEV-020,STR-001,162,68,61,169,False
2026-03-23,BEV-020,STR-002,161,62,83,140,False
2026-03-23,BEV-020,STR-003,177,40,45,172,False
2026-03-23,BEV-020,STR-004,142,76,78,140,False
2026-03-23,BEV-020,STR-005,192,53,54,191,False
2026-03-23,BEV-020,STR-006,118,97,137,78,False
2026-03-23,BEV-020,STR-007,107,90,30,167,False
2026-03-23,BEV-020,STR-008,102,62,55,109,False
2026-03-23,BEV-020,STR-009,173,46,71,148,False
2026-03-23,BEV-020,STR-010,180,54,132,102,False
2026-03-23,BEV-020,STR-011,198,52,64,186,False
2026-03-23,BEV-020,STR-012,131,81,51,161,False
2026-03-23,BEV-020,STR-013,148,88,45,191,False
2026-03-23,BEV-020,STR-014,80,58,52,86,False
2026-03-23,BEV-020,STR-015,110,49,44,115,False
2026-03-23,BEV-020,STR-016,198,66,41,223,False
2026-03-23,BEV-020,STR-017,173,30,33,170,False
2026-03-23,BEV-020,STR-018,141,57,87,111,False
2026-03-23,BEV-020,STR-019,105,39,29,115,False
2026-03-23,BEV-020,STR-020,94,53,46,101,False
2026-03-23,BEV-020,STR-021,155,78,79,154,False
2026-03-23,BEV-020,STR-022,139,95,65,169,False
2026-03-23,BEV-020,STR-023,107,28,52,83,False
2026-03-23,BEV-020,STR-024,168,21,52,137,False
2026-03-23,BEV-020,STR-025,154,61,61,154,False
2026-03-23,BEV-020,STR-026,136,83,64,155,False
2026-03-23,BEV-020,STR-027,134,32,56,110,False
2026-03-23,BEV-020,STR-028,86,87,55,118,False
2026-03-23,BEV-020,STR-029,144,26,64,106,False
2026-03-23,BEV-020,STR-030,172,88,87,173,False
2026-03-23,BEV-020,STR-031,111,30,48,93,False
2026-03-23,BEV-020,STR-032,154,30,46,138,False
2026-03-23,BEV-020,STR-033,200,28,62,166,False
2026-03-23,BEV-020,STR-034,135,81,91,125,False
2026-03-23,BEV-020,STR-035,101,100,41,160,False
2026-03-23,BEV-020,STR-036,182,21,45,158,False
2026-03-23,BEV-020,STR-037,150,29,40,139,False
2026-03-23,BEV-020,STR-038,92,25,79,38,False
2026-03-23,BEV-020,STR-039,131,100,57,174,False
2026-03-23,BEV-020,STR-040,134,58,46,146,False
2026-03-30,BEV-001,STR-001,177,78,28,227,False
2026-03-30,BEV-001,STR-002,132,90,148,74,False
2026-03-30,BEV-001,STR-003,80,38,53,65,False
2026-03-30,BEV-001,STR-004,185,94,53,226,False
2026-03-30,BEV-001,STR-005,111,29,73,67,False
2026-03-30,BEV-001,STR-006,113,42,95,60,False
2026-03-30,BEV-001,STR-007,105,21,23,103,False
2026-03-30,BEV-001,STR-008,86,43,54,75,False
2026-03-30,BEV-001,STR-009,103,84,35,152,False
2026-03-30,BEV-001,STR-010,122,62,84,100,False
2026-03-30,BEV-001,STR-011,82,61,47,96,False
2026-03-30,BEV-001,STR-012,97,41,63,75,False
2026-03-30,BEV-001,STR-013,92,32,45,79,False
2026-03-30,BEV-001,STR-014,99,23,61,61,False
2026-03-30,BEV-001,STR-015,141,24,35,130,False
2026-03-30,BEV-001,STR-016,89,52,54,87,False
2026-03-30,BEV-001,STR-017,155,92,60,187,False
2026-03-30,BEV-001,STR-018,92,71,68,95,False
2026-03-30,BEV-001,STR-019,111,46,50,107,False
2026-03-30,BEV-001,STR-020,146,38,78,106,False
2026-03-30,BEV-001,STR-021,189,37,53,173,False
2026-03-30,BEV-001,STR-022,84,60,74,70,False
2026-03-30,BEV-001,STR-023,155,36,41,150,False
2026-03-30,BEV-001,STR-024,102,26,58,70,False
2026-03-30,BEV-001,STR-025,97,23,37,83,False
2026-03-30,BEV-001,STR-026,164,98,73,189,False
2026-03-30,BEV-001,STR-027,188,29,69,148,False
2026-03-30,BEV-001,STR-028,106,52,74,84,False
2026-03-30,BEV-001,STR-029,106,48,41,113,False
2026-03-30,BEV-001,STR-030,104,49,100,53,False
2026-03-30,BEV-001,STR-031,126,43,72,97,False
2026-03-30,BEV-001,STR-032,94,47,49,92,False
2026-03-30,BEV-001,STR-033,173,96,47,222,False
2026-03-30,BEV-001,STR-034,186,72,73,185,False
2026-03-30,BEV-001,STR-035,122,36,51,107,False
2026-03-30,BEV-001,STR-036,103,84,35,152,False
2026-03-30,BEV-001,STR-037,178,58,49,187,False
2026-03-30,BEV-001,STR-038,134,20,118,36,False
2026-03-30,BEV-001,STR-039,154,85,33,206,False
2026-03-30,BEV-001,STR-040,104,54,47,111,False
2026-03-30,BEV-002,STR-001,86,94,32,148,False
2026-03-30,BEV-002,STR-002,111,75,103,83,False
2026-03-30,BEV-002,STR-003,161,80,70,171,False
2026-03-30,BEV-002,STR-004,190,51,65,176,False
2026-03-30,BEV-002,STR-005,153,90,47,196,False
2026-03-30,BEV-002,STR-006,126,42,101,67,False
2026-03-30,BEV-002,STR-007,186,49,57,178,False
2026-03-30,BEV-002,STR-008,186,31,49,168,False
2026-03-30,BEV-002,STR-009,102,69,53,118,False
2026-03-30,BEV-002,STR-010,131,67,102,96,False
2026-03-30,BEV-002,STR-011,152,28,79,101,False
2026-03-30,BEV-002,STR-012,177,69,56,190,False
2026-03-30,BEV-002,STR-013,127,51,64,114,False
2026-03-30,BEV-002,STR-014,145,27,107,65,False
2026-03-30,BEV-002,STR-015,133,73,56,150,False
2026-03-30,BEV-002,STR-016,114,80,63,131,False
2026-03-30,BEV-002,STR-017,127,48,91,84,False
2026-03-30,BEV-002,STR-018,188,94,61,221,False
2026-03-30,BEV-002,STR-019,100,56,65,91,False
2026-03-30,BEV-002,STR-020,179,54,58,175,False
2026-03-30,BEV-002,STR-021,130,75,56,149,False
2026-03-30,BEV-002,STR-022,165,49,106,108,False
2026-03-30,BEV-002,STR-023,151,94,36,209,False
2026-03-30,BEV-002,STR-024,169,72,67,174,False
2026-03-30,BEV-002,STR-025,161,93,44,210,False
2026-03-30,BEV-002,STR-026,123,51,92,82,False
2026-03-30,BEV-002,STR-027,105,69,38,136,False
2026-03-30,BEV-002,STR-028,155,39,46,148,False
2026-03-30,BEV-002,STR-029,123,80,40,163,False
2026-03-30,BEV-002,STR-030,162,78,82,158,False
2026-03-30,BEV-002,STR-031,169,73,47,195,False
2026-03-30,BEV-002,STR-032,175,100,66,209,False
2026-03-30,BEV-002,STR-033,108,61,39,130,False
2026-03-30,BEV-002,STR-034,200,56,63,193,False
2026-03-30,BEV-002,STR-035,122,84,46,160,False
2026-03-30,BEV-002,STR-036,111,93,79,125,False
2026-03-30,BEV-002,STR-037,180,32,39,173,False
2026-03-30,BEV-002,STR-038,148,38,95,91,False
2026-03-30,BEV-002,STR-039,140,95,42,193,False
2026-03-30,BEV-002,STR-040,158,97,64,191,False
2026-03-30,BEV-003,STR-001,177,89,81,185,False
2026-03-30,BEV-003,STR-002,89,73,122,40,False
2026-03-30,BEV-003,STR-003,190,48,49,189,False
2026-03-30,BEV-003,STR-004,144,30,57,117,False
2026-03-30,BEV-003,STR-005,194,85,42,237,False
2026-03-30,BEV-003,STR-006,168,79,113,134,False
2026-03-30,BEV-003,STR-007,111,22,21,112,False
2026-03-30,BEV-003,STR-008,106,80,34,152,False
2026-03-30,BEV-003,STR-009,87,80,49,118,False
2026-03-30,BEV-003,STR-010,179,20,106,93,False
2026-03-30,BEV-003,STR-011,115,88,50,153,False
2026-03-30,BEV-003,STR-012,184,81,61,204,False
2026-03-30,BEV-003,STR-013,195,22,87,130,False
2026-03-30,BEV-003,STR-014,97,69,77,89,False
2026-03-30,BEV-003,STR-015,153,46,49,150,False
2026-03-30,BEV-003,STR-016,95,56,42,109,False
2026-03-30,BEV-003,STR-017,105,95,51,149,False
2026-03-30,BEV-003,STR-018,180,76,142,114,False
2026-03-30,BEV-003,STR-019,121,55,52,124,False
2026-03-30,BEV-003,STR-020,175,94,70,199,False
2026-03-30,BEV-003,STR-021,161,41,60,142,False
2026-03-30,BEV-003,STR-022,169,57,84,142,False
2026-03-30,BEV-003,STR-023,131,46,45,132,False
2026-03-30,BEV-003,STR-024,104,96,57,143,False
2026-03-30,BEV-003,STR-025,97,94,55,136,False
2026-03-30,BEV-003,STR-026,155,100,83,172,False
2026-03-30,BEV-003,STR-027,81,47,61,67,False
2026-03-30,BEV-003,STR-028,153,53,59,147,False
2026-03-30,BEV-003,STR-029,165,30,36,159,False
2026-03-30,BEV-003,STR-030,94,43,89,48,False
2026-03-30,BEV-003,STR-031,169,69,41,197,False
2026-03-30,BEV-003,STR-032,152,78,71,159,False
2026-03-30,BEV-003,STR-033,132,77,37,172,False
2026-03-30,BEV-003,STR-034,83,72,96,59,False
2026-03-30,BEV-003,STR-035,150,48,56,142,False
2026-03-30,BEV-003,STR-036,108,96,49,155,False
2026-03-30,BEV-003,STR-037,93,69,52,110,False
2026-03-30,BEV-003,STR-038,124,93,69,148,False
2026-03-30,BEV-003,STR-039,131,51,45,137,False
2026-03-30,BEV-003,STR-040,114,94,43,165,False
2026-03-30,BEV-004,STR-001,176,30,46,160,False
2026-03-30,BEV-004,STR-002,109,54,82,81,False
2026-03-30,BEV-004,STR-003,107,80,51,136,False
2026-03-30,BEV-004,STR-004,133,81,57,157,False
2026-03-30,BEV-004,STR-005,106,55,57,104,False
2026-03-30,BEV-004,STR-006,92,56,77,71,False
2026-03-30,BEV-004,STR-007,152,89,40,201,False
2026-03-30,BEV-004,STR-008,113,31,71,73,False
2026-03-30,BEV-004,STR-009,89,75,60,104,False
2026-03-30,BEV-004,STR-010,107,24,83,48,False
2026-03-30,BEV-004,STR-011,112,89,27,174,False
2026-03-30,BEV-004,STR-012,131,21,61,91,False
2026-03-30,BEV-004,STR-013,154,95,75,174,False
2026-03-30,BEV-004,STR-014,90,23,91,22,False
2026-03-30,BEV-004,STR-015,119,40,53,106,False
2026-03-30,BEV-004,STR-016,84,39,56,67,False
2026-03-30,BEV-004,STR-017,186,73,54,205,False
2026-03-30,BEV-004,STR-018,198,35,87,146,False
2026-03-30,BEV-004,STR-019,149,24,49,124,False
2026-03-30,BEV-004,STR-020,89,99,69,119,False
2026-03-30,BEV-004,STR-021,111,57,56,112,False
2026-03-30,BEV-004,STR-022,188,45,68,165,False
2026-03-30,BEV-004,STR-023,194,62,25,231,False
2026-03-30,BEV-004,STR-024,113,39,51,101,False
2026-03-30,BEV-004,STR-025,106,60,68,98,False
2026-03-30,BEV-004,STR-026,134,27,86,75,False
2026-03-30,BEV-004,STR-027,152,32,50,134,False
2026-03-30,BEV-004,STR-028,200,95,38,257,False
2026-03-30,BEV-004,STR-029,197,89,43,243,False
2026-03-30,BEV-004,STR-030,90,61,91,60,False
2026-03-30,BEV-004,STR-031,92,31,63,60,False
2026-03-30,BEV-004,STR-032,94,46,86,54,False
2026-03-30,BEV-004,STR-033,180,32,46,166,False
2026-03-30,BEV-004,STR-034,119,22,83,58,False
2026-03-30,BEV-004,STR-035,118,79,45,152,False
2026-03-30,BEV-004,STR-036,80,40,75,45,False
2026-03-30,BEV-004,STR-037,146,91,70,167,False
2026-03-30,BEV-004,STR-038,91,57,131,17,False
